description,id
"Information om uppdraget  Är du studerande och på jakt efter ett spännande extrajobb i Ängelholm? Är du en pigg och alert person som tycker om att ge kundservice? Då har vi det perfekta extrajobbet för dig! Vi söker för kunds räkning en butiksmedarbetare. Vår kund är ett ledande företag inom teknisk handel och till sin butik i Ängelholm behöver de nu förstärkning.  Dina huvudsakliga arbetsuppgifter kommer att vara kassaarbete och varuplock. Arbetstiderna är förlagda dagtid och du förväntas kunna arbeta vid behov, heldagar i snitt 1-2 gånger i veckan. Du ska vara tillgänglig att jobba två vardagar i veckan. Arbetstiderna är måndag-fredag, 7-16. Arbete i Helsingborg-butiken kan förekomma.   Du kommer att vara anställd som konsult av oss på StudentConsulting och vara uthyrd till kunden. Tjänsten kommer tillsättas så snart rätt person är funnen och uppdraget förväntas pågå löpande.   Kunskaper för uppdraget  Vi söker dig som är flexibel, har ett öga för service och ett leende på läpparna! Har du kassavana så ser vi det som meriterande. Du har även god datavana och sätter dig snabbt in i nya datasystem och arbetssätt. Självklart uppskattar du kundkontakter och sätter alltid ett glatt bemötande som högsta prioritet! Då tjänsten är en timanställning bör du som söker antingen studera eller ha en annan huvudsaklig sysselsättning. Vi träffar kandidater för uppdraget löpande, så skicka in din ansökan så snart som möjligt!   Mångfaldigt prisbelönta StudentConsulting är experter på unga i karriären och har varit med och skapat hela studentbemanningsbranschen. Vi har sedan 1997 utvecklats till ett av Skandinaviens ledande bemannings- och rekryteringsföretag och vi har lärt oss hur värdefullt det är för dig som student att jobba extra under studietiden. Det är ett ypperligt tillfälle att dryga ut kassan, men också nyttig erfarenhet och en fot in i arbetslivet. Hitta din framtid på www.studentconsulting.se redan idag!",008e20a5b59b90c8fa55d0687f01dfb786b03089
"Information om uppdraget  Vill du arbeta i en framtidsbransch och vara med att bygga upp nya Göteborg? Då har du nu chansen få utbildning till processoperatör på en av de ledande leverantörerna av högkvalitativ fabriksbetong i Sverige. Thomas Betongs framgång bygger på kompetens från ett engagerat team och de söker nu processoperatörer som vill vara en del av Göteborgs framtida byggnadsprojekt.  Som Processoperatör tillverkar du färsk betong via ett datoriserat styrsystem. I arbetsuppgifterna ingår kvalitetssäkring genom provtagning, kundkontakt och löpande underhåll.  I denna tjänst får du möjlighet till en betald utbildning (Fabriksbetongtillverkning klass II) i en framtidsbransch som ständigt växer.   Thomas Betong ligger på Ringön i Göteborg och det finns möjlighet att lämna önskemål angående arbetstider.  Kunskaper för uppdraget  Du är vår kunds ansikte utåt mot kund, därför är det viktigt att du är serviceinriktad och arbetar kvalitetsmedvetet i varje leverans. Du har god samarbetsförmåga och vilja att utvecklas. Du ser vad som behövs göras och är inte rädd att ta i när det behövs. Du trivs i en arbetsmiljö som är omväxlande. Har du erfarenhet från byggbranschen och tekniskt gymnasium eller liknande utbildning kommer du att ha en god grund att stå på.  Vi vill att du har:  • Goda kunskaper i svenska i både tal och skrift. • God datorvana.  • B - körkort  Meriterande för tjänsten är:  • Godkänd utbildning i Fabriksbetongtillverkning klass II.   Detta är en direktrekrytering vilken innebär att du blir anställd direkt av Thomas Betong. Tjänsten är tillsvidare och kommer tillsättas när vi hittar rätt kandidat, så skicka in din ansökan redan idag då intervjuer sker löpande under sommaren.   Mångfaldigt prisbelönta StudentConsulting är ett av Skandinaviens ledande rekryterings- och bemanningsföretag med fokus på unga i karriären. Tack vare ett stort nätverk och lång erfarenhet kan vi erbjuda intressanta och utmanande tjänster inom områden som IT, teknik, ekonomi, administration, HR, marknadsföring, kundtjänst, försäljning, industri, produktion, logistik och transport. Hitta din framtid på www.studentconsulting.se redan idag!",8abedc9b23c1c7f94696e18939b1e661345492e1
"Om uppdragsgivaren BoKlok är Skanskas och IKEAS gemensamma varumärke som vänder sig till dom många människorna genom att erbjuda kloka bostäder - för människor som vill bo bra i ett eget hem, och ändå ha pengar över till annat. BoKlok ansvarar för hela värdekedjan från produktutveckling, tillverkning i fabrik, projektutveckling och byggnation, försäljning och kundrelationerna efter inflytt. Vår huvudmarknad är i Sverige och vi har också verksamhet i Finland och Norge. I BoKloks produktfamilj ingår en- och flerfamiljsbostäder i trä. BoKlok har vuxit snabbt de senaste åren och idag arbetar ca 400 personer fulltid med BoKlok.  Beskrivning av tjänsten Vill du också vara med på vår fortsatta expansion och bli Boklokare och vikariera för en av våra BRF ekonomer under ca1,5 år som är på föräldraledighet. I rollen som Brf Ekonom kommer du att ansvara för ca 12 bostadsrättsföreningar i Sverige. Arbetet sker i projektform vilket bl. a innebär mycket kontakt med projektledare och kundansvariga. Du är med från starten av projektet strax innan säljstart och producerar en BRF och lämnar över den till kunderna när de har flyttat in i det nybyggda huset efter 3-6 månader. Du kommer att förhandla med leverantörer och ha kontakt med myndigheter samt vara sammankallande till styrelsemöten etc. Det är du som skapar och driver bostadsrättsföreningen tills dess att den lämnas över till medlemmarna i föreningen i samband med en stämma. I och med att BoKlok finns i hela Sverige så kommer tjänsten att innebära resor med övernattning och även en del kvällsarbete.    Dina arbetsuppgifter:  • Upprätta kostnadskalkyler och ekonomiska planer   • Förhandlingar och upphandling av finansieringslösningar  • Kreditbedömning och avtalstecknande med slutkund  • Kontakter med olika myndigheter  • Driva styrelsearbetet under byggnation i samarbete med externa konsulter  Delta på stämmor och informationsmöten  Förhandling och upphandling av bl a ekonomisk förvaltning    Vem är du? I grund och botten är du ekonom eller jurist och har troligen erfarenhet från bank eller som ekonomisk förvaltare inom bygg- eller bostadsbolag.     Som person är du driven, engagerad, nyfiken och prestigelös och har en god förmåga att kommunicera i både tal och skrift samt gillar att tala inför större grupper. För att trivas i rollen krävs det att du är strukturerad och noggrann och har förmåga att arbeta självständigt likväl i olika gruppsammansättningar. Det krävs att du kan Excel och kan läsa och förstå ett BRF bokslut. Vi är öppna vad gäller anställningsformen på så vis att du antingen är direktanställd av BoKlok eller att du arbetar som underkonsult åt Invici.    Intresserad? Vid frågor om tjänsten är du välkommen att kontakta rekryteringsansvarig Patrik Lilja patrik.lilja@invici.se eller Anders Fritz anders.fritz@invici.se. Ansök snarast då vi har löpande urval och kan tillsätta tjänsten före annonsens utgångsdatum. Att ansöka tar endast ett par minuter och du behöver enbart uppge kontaktuppgifter samt bifoga ditt färdiga CV. Följ anvisad länk.    Om Invici På Invici är vi experter inom ekonomiområdet. Vår vision med Invici är ett konsult- och rekryteringsbolag för ekonomer där du som kund eller kandidat känner att vi förstår dina behov. Vi har suttit på liknande positioner som din och har därefter arbetat i rekryteringsbranschen under flera år.  ",b27b1ae173a585ad6008c66f2edda0420da4be3f
"Jobbeskrivning Vill du göra karriär i ett växande och spännande bemanningsföretag?    Personalansvarig ansvarar för personalanskaffning, urvalsarbete, matchning, bokning och personaladministrativa ärenden. Tjänsten innebär även att vara delaktig i affärer och vara länken mellan kunder och personal. Uniflex är uppbyggt av små team som jobbar tätt tillsammans. Vår kultur präglas av engagemang, affärsmässighet, arbetsglädje och ansvarstagande. I arbetet ingår att rekrytera personal till våra kunder, vi arbetar även med att rekrytera direkt till kunden.     Personliga egenskaper Personalprogrammet eller motsvarande utbildning är ett krav. Meriterande är om du har erfarenhet av liknande arbetsuppgifter, gärna inom vår bransch. Arbetslivserfarenhet inom våra kompetensområden är även det önskvärt. Ett krav är att du har B-körkort. Då rollen är en leveransroll har du en bra känsla för service.     Som person är du prestigelös. Genom ditt grymma driv, självständighet och tempo visar du på dina ambitioner och att du vill gå långt i din karriär. Inom Uniflex finns det goda karriärmöjligheter då vi arbetar aktivt med internrekrytering.      Lön:  Individuell lönetillsättning tillämpas    Tillsättning på denna tjänst är omgående och vi kan ha kommit att tillsätta den innan sista ansökningsdatum.     Uniflex är ett auktoriserat bemanningsföretag som arbetar med uthyrning och rekrytering av personal inom yrkesområdena industri, lager, bygg, el, administration, försäljning och kundservice. Uniflex är noterat på Nasdaq Stockholm, Small Cap, och finns i Sverige, Norge, Finland och Tyskland. I Sverige är vi drygt 4 000 anställda och finns på ett 40 tal orter. Vi är medlemmar i Almega Bemanningsföretagen och Sveriges byggindustrier och har kollektivavtal med LO, Byggnads, Unionen och Akademikerförbunden. Uniflex är kvalitéts- miljö- och arbetsmiljöcertifierade enligt ISO 9001, ISO 14001 samt OHSAS 18001.    På Uniflex ser vi våra medarbetare som vår viktigaste tillgång och därför erbjuder vi   •Kollektivavtal   •Tjänstepension  •Friskvårdsbidrag och andra personalförmåner  •Försäkringar  •Marknadsmässig lön   •Karriär och utveckling     Vi söker ständigt efter nya kollegor som arbetar i enighet med våra ledstjärnor affärsfokus, engagemang, glädje och ansvarstagande.    ",6cc7f6736902c062c709e19de1381704cdaa1602
" Vill du vara med och göra vardagen enklare för Örebroarna? Nu söker vi en fritidspedagog till Vintrosa skola!   Om tjänsten   Arbete i fritidshemmet och i övrig skolverksamhet.   Huvudsakliga arbetsuppgifter - Tillsammans med arbetslaget ansvara för att bedriva och utveckla arbetet i fritidshemmet verksamhet för att nå en god kvalité. - Arbeta med att skapa en trygg och stimulerande fritidsverksamhet för våra elever på skolan. - Stödja elever i deras utveckling och lärande under hela skoldagen.  Kompetenskrav - Fritidspedagogutbildning eller annan likvärdig utbildning  Vi lägger stor vikt vid personlig lämplighet.  Övrigt meriterande  - Erfarenhet av att leda och utveckla arbetet i fritidshem - Kunskap inom IKT och ICDP (Vägledande samspel) - Intresse för att bedriva utomhuspedagogik  Omfattning och tillträde  Tillsvidareanställning 100%   Tillträde: 2017-08-14 1 tjänst.   Om arbetsplatsen  Vintrosa skola ligger ca 15 km väster om Örebro. Skolan är en F-6 skola med ca 225 elever och ligger i en naturskön miljö med stora möjligheter till att bedriva verksamhet utomhus. En stor och renoverad idrottshall finns att tillgå för verksamheten samt att vi den senaste tiden fått helt nya och fräscha skollokaler.   Övrig information Om du erbjuds anställning inom barnomsorg, förskola eller skola är du skyldig att visa upp ett utdrag ur belastningsregistret. Läs mer om hur det är att jobba i Örebro kommun på http://www.orebro.se/jobb.  Ansökan  Sista ansökningsdag är 2017-08-24.  Välkommen med din ansökan!  Vi undanber oss kontakt med annonsörer och bemanningsföretag i rekryteringen.   ",f5b4327a4bbb3819b04156c611f0b5535b9e6c78
"Information om uppdraget  Brinner du för kundservice? Söker du ett extrajobb vid sidan om studierna till hösten samt har möjlighet att arbeta uppemot heltid under augusti månad? Då har vi jobbet för dig! Just nu söker vi dig som vill arbeta extra inom kundtjänst hos en av våra kunder i Lund. Vår kund tillhandahåller outsourcingtjänster inom kundservice, telemarketing, lager och distanshandelssystem. Denna tjänst är för ett bokförlag och du kommer främst arbeta med att hantera inkommande mail och samtal från kunder.  Behovet för tjänsten beräknas pågå mellan vecka 30 – 39 med chans till förlängning därefter. Du ska kunna arbeta minst 2 dagar i veckan utanför dina studier och gärna uppemot heltid de första veckorna. Dina arbetstider kommer att vara förlagda främst mellan 8:00-18:00 men även kvällar fram till 20:00 samt några helger kan bli aktuellt. Du kommer att vara anställd av StudentConsulting men uthyrd till kundföretaget. Tjänsten kommer tillsättas så fort vi hittat rätt personer så sök redan idag!  Kunskaper för uppdraget  Vi söker dig som brinner för service och har god datorvana. Som person är du noggrann, ordentlig och effektiv. Du har lätt för att uttrycka dig i tal och skrift och trivs med att arbeta målinriktat och effektivt. Erfarenhet av liknande uppgifter är meriterande, men ännu viktigare är att du har viljan att utvecklas och förmågan att göra ett bra jobb också under högt tempo. Du kommer arbeta i ett ungt och glatt gäng där arbetsglädje och motivation är viktigt. För att vara aktuell för tjänsten ska du ha möjlighet att arbeta 2-3 dagar i veckan också under hösten. Stämmer denna beskrivning in på dig? Sök då tjänsten redan idag via StudentConsultings hemsida   Mångfaldigt prisbelönta StudentConsulting är experter på unga i karriären och har varit med och skapat hela studentbemanningsbranschen. Vi har sedan 1997 utvecklats till ett av Skandinaviens ledande bemannings- och rekryteringsföretag och vi har lärt oss hur värdefullt det är för dig som student att jobba extra under studietiden. Det är ett ypperligt tillfälle att dryga ut kassan, men också nyttig erfarenhet och en fot in i arbetslivet. Hitta din framtid på www.studentconsulting.se redan idag!",c49f00fcb186431db67d5e74cc8fa71f1dfb1081
"  Kungsgatan söker en vinnare som vill utvecklas för att bli bäst!  Elgiganten Kungsgatan möter dagligen ca 1500 personer varje dag. Alla besökare är våra kunder vare sig dom handlar eller bara kommer förbi för att kika i vår butik. Oavsett så är kassan det första mötet för kunden. Därför söker vi en medarbetare till vår kassalinje som är snabblärd, driven och intresserad av människor till vår butik på Kungsgatan i Stockholm.  Kvalifikationer:   • Serviceinriktad    • Förmåga att hantera stress på ett sunt och bra sätt   • Glad och utåtriktad   • Lagspelare    • Resultatorienterad   • Erfarenhet från kassaarbete (ej obligatoriskt)   • Bra insyn, intresse och förståelse i ekonomi   • Punktlig  Vi erbjuder dig:    • Avtalsenlig lön   • Goda karriärmöjligheter   • Ett starkt lag med duktiga och trevliga medarbetare   • En bra arbetsmiljö  Vi värdesätter intresse och engagemang minst lika mycket som utbildning och erfarenhet.  Sista ansökningsdag: 2017-08-20 Tillträde: Snarast Omfattning: Deltid   Arbetstid: Deltid, kväll och helger  Vi ser fram emot att ta del av din ansökan. Klicka på länken nedan, ""Skicka ansökan"", för att söka denna tjänst.  Med vänliga hälsningar Carl Svensson Ehrenhorn, Kassaansvarig   Elgiganten AB - Kungsgatan ",7185d9303f1cf4de6204508a92c2f1dc08fcf605
" Within a growing and exciting company the successful applicant provides Business Intelligence solutions while being a key player in a long standing and future projects. As a modern, fun and social company to work for, a personal nature is a must!   With an array of excellent benefits available provided you have two or more years of experience with MS SQL Servers and Business Intelligence then this is an unmissable role. The skills required for this position are as follows:      Requirements and skills;   -Customer facing intrapersonal skills   -Knowledge of dimensional modelling and previous experience creating a data warehouse.   -Strong technical skills and the ability to communicate these in an effective manner   -Development experience with the Microsoft Business Intelligence stack (SSRS, SSIS, SSAS)         If you feel that this may be your next step on the career ladder - get in touch today. Send your CV to Thomas Davison, T.Davison@nigelfrank.com or call +44 191 5949714 for more information on this and similar job opportunities!      Nigel Frank International are the global leader in Microsoft-recruitment. To find more opportunities for BI experts, visiting address www.nigelfrank.com.      MS Business Intelligence / MS BI / Business Intelligence / BI / SSIS / SSAS / SSRS / SQL / T-SQL / MS SQL Server / SQL Server / ETL / OLAP / QlikView / Tableau / Cognos / Business Intelligence Consultant/ Sweden ",c4f3af5f7f037d3b24338cbd053e3b3e148761ce
"Om företaget På Lernia tar var och en ansvar för sin del, samtidigt som vi alla samarbetar för företagets och kundens bästa. Det vi lovar, det levererar vi, i tid och med rätt kvalitet. Vi är ärliga, öppna och tål genomlysning, därför är vi pålitliga. Som bemanningskonsult hos Lernia är du anställd av oss, men jobbar hos någon av våra kunder. Hos oss har du samma rättigheter som hos en traditionell arbetsgivare, men fler tillfällen att prova på olika arbetsuppgifter och arbetsplatser.  Arbetsuppgifter Vi söker nu efter effektiva montörer för kommande uppdrag. Tjänsten kan vara uthyrning via Lernia bemanning eller direkt rekrytering till kund. Dina dagliga arbetsuppgifter består främst av produktmontering och industriarbete. I arbetet kan det även förekomma ett högt tempo, du bör därför vara stresstålig och tycka om att ha många bollar i luften samtidigt.  Formell kompetens Erfarenhet av montering eller bygg är meriterande.  Truckkort A-B är meriterande  Tillgång till bil och körkort är meriterande    Din bakgrund Du som söker har erfarenhet från verkstadsindustrin och trivs både med dagtid eller skift. Det är meriterande om har kunskap av ritningsläsning och olika material så som trä och metall.  Personliga egenskaper Du som söker bör vara en flexibel person som trivs med variation i ditt arbete. Vi söker dig som är en social och utåtriktad lagspelare som är strukturerad och noggrann i ditt arbetssätt. Du har ett öga för detaljer och lätt för att lära dig nya saker. Vi ser gärna att du vill utvecklas inom ditt yrke.  Du har möjlighet att arbeta skift (dag/kväll) samt alternativt dagtid.    Anställningsform/omfattning/tjänstgöringsort Visstidsanställning / Heltid Dag alt Kväll / Alvesta  Tillträdesdag Vid behov eller enligt överenskommelse  Information På grund av stort antal sökande kommer vi inte hinna besvara frågor via telefon gällande denna annons under pågående annonseringsperiod. Vi svarar självklart gärna på frågor gällande tjänsten om du blir kallad till en intervju.  Lernia är vägen framåt Lernia är en av Sveriges ledande kompetenspartners inom utbildning, bemanning och omställning. Vi utvecklar människor, företag och organisationer med rätt kompetenslösningar i arbetslivets och arbetsmarknadens alla skeden. Vi bidrar till en bättre matchning på arbetsmarknaden och ser till att fler människor kommer i egenförsörjning och att fler företag och organisationer kan stärka sin konkurrenskraft.  ",2f43ad56aab3a51fc74b589daf4be5e1c5fb80a7
"Om företaget Lernia ger inte bara möjligheten att utvecklas inom ett av Sveriges ledande kunskapsföretag. Visst har vi attraktiva karriärvägar och utvecklar hela tiden nya, spännande tjänster. Men hos Lernia bidrar du också till att skapa ett samhälle där människor kan försörja sig själva och känna sig behövda och företag kan växa och blomstra.    Allting hänger ihop. Utbildning, tillväxt, ett fungerande näringsliv och offentlig sektor, integration, möjligheten att försörja sig, möjligheten att få jobb efter en uppsägning, rätt kompetens på rätt plats. Möjligheten att växa, som individ eller som organisation. För att förstärka vårt team söker vi nu dig som vill jobba i ett engagerat och resultatfokuserat gäng. Vill du vara med och driva utvecklingen för Lernia Bemanning, Division Tjänstemän genom att rekrytera rätt kandidater till våra kunder? Då är detta tjänsten för dig!  Arbetsuppgifter I rollen som rekryterare är du ytterst ansvarig vad gäller rekryteringsprocessen av relevanta kandidater inom tjänstemannasektorn med syfte att täcka våra kunders behov. Våra kunder är alltifrån internationella storbolag till mindre företag och de finns representerade i olika branscher. Därmed får du chansen att arbeta brett inom olika kompetensområden där du lär känna kunderna på djupet för att ge den bästa möjliga servicen. Du kommer sitta med dina kollegor i våra ljusa lokaler i World Trade Center, centralt i Stockholm.     Som rekryterare driver du självständigt dina egna rekryteringsprocesser, från ax till limpa, där resultatet blir att matcha uppdrag med rätt kompetens och konsult. Detta gör du genom att:   • kontakta kund och ta kravprofil  • skriva attraktiva annonser  • göra rätt urval  • hålla i kvalitativa intervjuer  •  ringa referenser  • skapa säljande kandidatpresentationer.     Rollen kräver därmed att du har daglig kontakt med såväl kandidater som kunder för att kvalitetssäkra rekryteringsprocessen på yttersta sätt. En del i tjänsten består också av att arbeta proaktivt för att hitta rätt kandidater genom att vara i kontakt med externa parter såsom skolor, arbetsförmedling, övriga samarbetspartners samt delta på mässor och arbetsmarknadsdagar.  Din bakgrund För att lyckas i rollen ser vi att har en eftergymnasial utbildning, gärna inom personal, beteendevetenskap eller liknande. Utbildningen har gett dig verktyg att arbeta strukturerat och flexibelt med god förmåga att utrycka dig i såväl tal som skrift.     Vi ser det som ett krav att du har tidigare erfarenhet av rekrytering och då gärna inom tjänstemannasektorn, vilket ger dig rätt förutsättningar att snabbt introduceras i rollen som rekryterare. För att stärka upp vårt team söker vi nu dig som vill skaffa dig värdefull erfarenhet. Eftersom flera av våra kunder är internationella företag krävs det att du, förutom svenska, även kan tala och skriva engelska på en professionell nivå.  Personliga egenskaper I rollen som rekryterare är det viktigt att du har ett flexibelt och lösningsorienterat förhållningssätt. Du trivs med att arbeta i ett högt tempo med varierande arbetsuppgifter. Med ett strukturerat arbetssätt klarar du av att hantera parallella processer, genomföra omprioriteringar vid behov samtidigt som du bibehåller hög kvalité på ditt arbete.    Du har god människokännedom och ett intresse för att träffa nya människor. Du är mycket duktig på att bygga nätverk och underhålla relationer vilket du gör dagligen. Vidare är du resultatinriktad och vill arbeta mot konkreta mål för att bidra till teamets framgång. Som en röd tråd i alla dina åtaganden uppvisar du en prestigelös attityd som tar dig och Lernia till nya höjder!  Anställningsform/omfattning/tjänstgöringsort Tillsvidare/Heltid/Stockholm  Tillträdesdag Omgående, enligt överenskommelse  Information Ansökningarna behandlas löpande och tjänsten kan komma att tillsättas innan sista ansökningsdag, sök därför redan idag!    Lernia är vägen framåt Lernia är en av Sveriges ledande kompetenspartners inom utbildning, bemanning och omställning. Vi utvecklar människor, företag och organisationer med rätt kompetenslösningar i arbetslivets och arbetsmarknadens alla skeden. Vi bidrar till en bättre matchning på arbetsmarknaden och ser till att fler människor kommer i egenförsörjning och att fler företag och organisationer kan stärka sin konkurrenskraft.  ",2844abaf8127eb8ee235aa8f2c78bb0d3c44f495
"Business Intelligence Consultant - Linköping    Renowned as a fantastic place to work my client is currently offering a fantastic chance to develop a BI career and work with an up and coming consultancy. They are ooking for a genuine passion for creating reports, dashboards and visualisations that are effective in conveying business information.     Operating within the business intelligence department you will be pushing front end solutions forward creating the opportunity for data driven insights. This role affords the bearer the opportunity to work with skilled colleagues in an inspiring and developmental environment.     As part of a growing company the potential for advancement is evident. Offering a competitive remuneration package and various progression opportunities, early application is recommended to avoid disappointment.    Qualifications:     • You have 6 months + of work experience and are passionate about continuous improvement.   • You have experience with Microsoft SQL Server, SSIS, SSAS and SSRS. You also have knowledge of one or more BI front ends such as Tableau, PowerBI, QlikView or IBM Cognos.   • A relevant educational background.  • Excellent communication skills, and you write and speak fluent Swedish and English.     My client offers:     • Professional development and a good social environment   • Excellent offices   • Skilled colleagues who take responsibility and are passionate about Business Intelligence   • Training and certifications   • An attractive salary package with great bonus scheme     To join this hugely talented environment - contact me today. Send your CV to Thomas Davison- t.davison@nigelfrank.com or call +44 191 594 9714 for more information on this and similar jobs opportunities!     Nigel Frank International are the global leaders in Microsoft-recruitment. To find more opportunities for BI experts, visiting address www.nigelfrank.com.     BI / Business Intelligence / Business Analytics Consultant / Analytics / Microsoft BI / Microsoft Business Intelligence / MS BI / Business Intelligence Developer / BI Developer / SQL Server / MS SQL Server / SSIS / SSAS / SSRS / T-SQL / SQL / OLAP / ETL / DWH / Datawarehouse / Sweden",09859dbd6988b040b8322c41d40ab6f2dcb16f3f
"Siemens är världens ledande leverantör av energieffektiva och säkra lösningar byggnader. Inom divisionen BT arbetar man bland annat med service- och entreprenadverksamhet inom byggnadsautomation, och energibesparande åtgärder för fastigheter. Siemens framgång skapas av innovativa och duktiga medarbetare vars nyfikenhet och kompetenser skapar ny kunskap och bidrar till svaren på världens svåraste frågor. Vi söker nu dig som vill vara med och bidra till framtidens lösningar, samtidigt som vi erbjuder en helt ny riktning i karriären!  Academy är utbildningsföretaget som erbjuder dig en intensivutbildning i världsklass. Utbildningen vänder sig till dig som har mycket goda kognitiva förmågor och som har ambitionen att under en intensiv 12-veckorsperiod skola om dig till energi- och miljötekniker. Tillsammans har vi tagit fram ett skräddarsytt utbildningsprogram där du genom lärarledd utbildning får de bästa förutsättningarna att snabbt bli en produktiv och skicklig resurs inom ditt nya fält. * Ta den unika chansen att bygga en ny karriär hos en arbetsgivare som satsar på dig och din framtid. Efter avslutad 12-veckorsutbildning kommer du att påbörja din nya karriär tillsammans med Academic Work och Siemens Building Technologies.  Den här rekryteringsprocessen hanteras av Academic Work och Siemens Building Technologies önskemål är att alla frågor och mail kring tjänsten går till Siemens BT Academy. ",a513ea8408606b4be802efbc3cd5362a73cb9bb3
" Good afternoon, Sweden!      On behalf of my client, I am currently shortlisting .NET developers and .NET architects for a growing company located in central Borlänge.      Desired skills set:   * Experience with .NET/C#   * Preferably SharePoint experience   * Fluent Swedish/English      Responsibilities:    * Working on different projects for various clients, mostly application/service development.   * Working with both front end and back end technologies    * Analysis/implementation/test      What the company can offer you:   * The potential for an international career as they have offices over the world   * A fun company culture with a range of activities such as after-work meet ups, dinners and company parties   * Getting to work on different projects, with different technologies in different industries      Interested in finding out more?      Send an email to s.littlejohn@nigelfrank.com for more details. Have a good day!    ",e75fe666d5ccc383d98923150f127d80c3b18a75
" Job Title : Mechanical Test Engineer    Job Location: Gothenburg-Sweden   Job Duration:  12 Months        Mechanical Test Engineer          Test Objects manage and coordinates test objects for all Propulsion programs.        The responsibility covers Engine, Electrical machine, Transmission, Calibration and Installation (AIS/Exhaust/Cooling/Engine mounts/Fuel) and span from concept phase into finalized launch in production.        We are responsible for engine prototype builds from X0 to VP series in our Engine plants as well as Rig Object builds in our prototype workshop.        Our Prototype Center Sweden (PCS) manage builds in Skövde Engine plant and our Prototype Center China (PCC) manage builds in Zhangjiakou Engine plant. We are looking for a SPL Build Leader – Rig Objects, who can take on the challenge to manage and lead the work of rig object builds in our prototype workshops and remove roadblocks for successful delivery of the test objects to our verification community.        The build leader managers also the fault trace teams to address hand on problems to resolve the release of functional test objects, including software issues. This is a unique role within our team, who manages all programs.        Still this is in collaboration with rest of the Test Object SPL team           Primary Skills:          Experienced  Engineer (min 5 year experience). Command &amp; control the rig object build from build start (when we enter the build phase of rig objects)        Ensure efficient flow through build phase and successful test run before delivery of rig object to customer       Secure and update close range build plans and communicate with affected SPL TO leader.       Mandate to prioritizes build sequence and work to be done in order to meet delivery objectives in bests way. Directs team on what to do short term.       Initiate and coordinate needed updates uncounted in build phase.       Coordinates urgent updates needed on rig objects. Decides where and how to get the repair and/or update done as efficient as possible.       Report status to SPL       ",ba84beed5b246b2a659a1fc111345299f19f62f9
